ts_code,trade_date,fwd_open,fwd_high,fwd_low,fwd_close,fwd_pre_close,bwd_open,bwd_high,bwd_low,bwd_close,bwd_pre_close,vol,amount,pct_chg,change
601988.SH,20250116,5.1362,5.1643,5.0892,5.1456,5.1174,13.2719,13.3446,13.1505,13.2961,13.2233,1290913.34,706275.803,0.5505,0.03
601988.SH,20250115,5.0986,5.2113,5.0798,5.1174,5.0986,13.1748,13.466,13.1263,13.2233,13.1748,1961077.79,1073577.865,0.3683,0.02
601988.SH,20250114,5.0329,5.108,5.0235,5.0986,5.0235,13.005,13.1991,12.9807,13.1748,12.9807,1577528.23,852334.667,1.4953,0.08
601988.SH,20250113,5.0798,5.1174,4.9765,5.0235,5.1174,13.1263,13.2233,12.8594,12.9807,13.2233,1857741.36,997327.651,-1.8349,-0.1
601988.SH,20250110,5.1362,5.1456,5.0423,5.1174,5.1268,13.2719,13.2961,13.0292,13.2233,13.2476,1642008.62,893317.931,-0.1832,-0.01
601988.SH,20250109,5.1737,5.1831,5.0798,5.1268,5.1831,13.3689,13.3932,13.1263,13.2476,13.3932,1644781.06,898201.884,-1.087,-0.06
601988.SH,20250108,5.1268,5.2207,5.0986,5.1831,5.1268,13.2476,13.4902,13.1748,13.3932,13.2476,2256534.97,1243339.696,1.0989,0.06
601988.SH,20250107,5.0611,5.1456,5.0141,5.1268,5.0611,13.0778,13.2961,12.9564,13.2476,13.0778,1858052.02,1007224.911,1.2987,0.07
601988.SH,20250106,5.0235,5.0798,4.892,5.0611,5.0235,12.9807,13.1263,12.641,13.0778,12.9807,2285665.88,1217417.471,0.7477,0.04
601988.SH,20250103,5.0423,5.0704,4.939,5.0235,5.0423,13.0292,13.102,12.7623,12.9807,13.0292,2301716.36,1226436.845,-0.3724,-0.02
601988.SH,20250102,5.1737,5.2207,5.0047,5.0423,5.1737,13.3689,13.4902,12.9322,13.0292,13.3689,2678095.57,1454224.689,-2.5408,-0.14
601988.SH,20241231,5.1831,5.2488,5.1643,5.1737,5.1925,13.3932,13.563,13.3446,13.3689,13.4174,2438727.9,1351634.189,-0.3617,-0.02
601988.SH,20241230,5.1268,5.2019,5.1174,5.1925,5.1456,13.2476,13.4417,13.2233,13.4174,13.2961,1993781.03,1097072.744,0.9124,0.05
601988.SH,20241227,5.1549,5.2019,5.0329,5.1456,5.1643,13.3204,13.4417,13.005,13.2961,13.3446,2109121.65,1148479.336,-0.3636,-0.02
601988.SH,20241226,5.1737,5.1925,5.0611,5.1643,5.1737,13.3689,13.4174,13.0778,13.3446,13.3689,2366880.16,1293578.859,-0.1815,-0.01
601988.SH,20241225,5.0986,5.2488,5.0892,5.1737,5.0986,13.1748,13.563,13.1505,13.3689,13.1748,2655333.28,1463543.893,1.4733,0.08
601988.SH,20241224,5.0517,5.108,5.0141,5.0986,5.0329,13.0535,13.1991,12.9564,13.1748,13.005,2108740.9,1139130.773,1.306,0.07
601988.SH,20241223,4.939,5.0704,4.9296,5.0329,4.939,12.7623,13.102,12.7381,13.005,12.7623,2597727.63,1391033.125,1.9011,0.1
601988.SH,20241220,4.9202,4.9859,4.9202,4.939,4.9108,12.7138,12.8837,12.7138,12.7623,12.6895,1670059.76,880002.41,0.5736,0.03
601988.SH,20241219,4.9484,4.9765,4.8826,4.9108,4.9578,12.7866,12.8594,12.6168,12.6895,12.8109,2007496.52,1056014.314,-0.947,-0.05
601988.SH,20241218,4.9578,5.0141,4.9296,4.9578,4.9578,12.8109,12.9564,12.7381,12.8109,12.8109,2029799.22,1073794.133,0.0,0.0
601988.SH,20241217,4.9484,4.9953,4.9296,4.9578,4.939,12.7866,12.9079,12.7381,12.8109,12.7623,1826637.84,963670.206,0.3802,0.02
601988.SH,20241216,4.8733,4.9765,4.8733,4.939,4.8639,12.5925,12.8594,12.5925,12.7623,12.5682,2345198.46,1232994.986,1.5444,0.08
601988.SH,20241213,4.8733,4.9014,4.8263,4.8639,4.8826,12.5925,12.6653,12.4712,12.5682,12.6168,2237834.49,1160504.59,-0.3846,-0.02
601988.SH,20241212,4.8263,4.892,4.8075,4.8826,4.8169,12.4712,12.641,12.4227,12.6168,12.4469,1843780.62,955408.134,1.3645,0.07
601988.SH,20241211,4.892,4.9296,4.8169,4.8169,4.892,12.641,12.7381,12.4469,12.4469,12.641,1915186.46,989982.531,-1.5355,-0.08
601988.SH,20241210,4.8733,4.9202,4.8169,4.892,4.8357,12.5925,12.7138,12.4469,12.641,12.4954,2227808.31,1156082.703,1.165,0.06
601988.SH,20241209,4.7887,4.8545,4.7606,4.8357,4.7887,12.3741,12.544,12.3013,12.4954,12.3741,2093927.32,1076056.485,0.9804,0.05
601988.SH,20241206,4.77,4.8263,4.7606,4.7887,4.77,12.3256,12.4712,12.3013,12.3741,12.3256,2243961.13,1145783.233,0.3937,0.02
601988.SH,20241205,4.7794,4.8357,4.77,4.77,4.7981,12.3499,12.4954,12.3256,12.3256,12.3984,1411084.48,719955.876,-0.5871,-0.03
601988.SH,20241204,4.77,4.8075,4.7512,4.7981,4.7794,12.3256,12.4227,12.2771,12.3984,12.3499,1656670.32,844457.664,0.3929,0.02
601988.SH,20241203,4.7042,4.7887,4.6855,4.7794,4.7042,12.1558,12.3741,12.1072,12.3499,12.1558,2308575.76,1166148.176,1.5968,0.08
601988.SH,20241202,4.7042,4.7136,4.6573,4.7042,4.7042,12.1558,12.18,12.0344,12.1558,12.1558,1682688.82,838891.969,0.0,0.0
601988.SH,20241129,4.7324,4.7887,4.7042,4.7042,4.723,12.2286,12.3741,12.1558,12.1558,12.2043,2008632.23,1014880.321,-0.3976,-0.02
601988.SH,20241128,4.7136,4.7512,4.6949,4.723,4.7324,12.18,12.2771,12.1315,12.2043,12.2286,1401858.64,705571.047,-0.1984,-0.01
601988.SH,20241127,4.6761,4.7418,4.6761,4.7324,4.6855,12.083,12.2528,12.083,12.2286,12.1072,2303338.81,1156796.65,1.002,0.05
601988.SH,20241126,4.6103,4.6949,4.5822,4.6855,4.6103,11.9131,12.1315,11.8403,12.1072,11.9131,1972688.44,977059.179,1.6293,0.08
601988.SH,20241125,4.6197,4.6667,4.601,4.6103,4.6103,11.9374,12.0587,11.8889,11.9131,11.9131,1714040.01,846260.242,0.0,0.0
601988.SH,20241122,4.6573,4.6761,4.6103,4.6103,4.6573,12.0344,12.083,11.9131,11.9131,12.0344,1580135.31,780729.305,-1.0081,-0.05
601988.SH,20241121,4.6479,4.6761,4.6385,4.6573,4.6573,12.0102,12.083,11.9859,12.0344,12.0344,1057666.1,523785.91,0.0,0.0
601988.SH,20241120,4.6761,4.6949,4.6385,4.6573,4.6761,12.083,12.1315,11.9859,12.0344,12.083,1695159.45,842721.892,-0.4016,-0.02
601988.SH,20241119,4.7042,4.7418,4.6103,4.6761,4.6949,12.1558,12.2528,11.9131,12.083,12.1315,2543577.24,1268152.728,-0.4,-0.02
601988.SH,20241118,4.5822,4.723,4.5822,4.6949,4.5634,11.8403,12.2043,11.8403,12.1315,11.7918,4371190.3,2181676.739,2.8807,0.14
601988.SH,20241115,4.5352,4.601,4.4977,4.5634,4.5446,11.719,11.8889,11.622,11.7918,11.7433,2699257.29,1311011.436,0.4132,0.02
601988.SH,20241114,4.5071,4.5634,4.4883,4.5446,4.5258,11.6462,11.7918,11.5977,11.7433,11.6948,2229949.87,1076933.147,0.4149,0.02
601988.SH,20241113,4.4977,4.5352,4.4883,4.5258,4.4977,11.622,11.719,11.5977,11.6948,11.622,1398411.11,672646.397,0.6263,0.03
601988.SH,20241112,4.5164,4.554,4.4977,4.4977,4.5164,11.6705,11.7676,11.622,11.622,11.6705,1765403.27,849353.304,-0.4158,-0.02
601988.SH,20241111,4.5446,4.5446,4.5071,4.5164,4.5634,11.7433,11.7433,11.6462,11.6705,11.7918,2264692.37,1090190.563,-1.0288,-0.05
601988.SH,20241108,4.6291,4.6385,4.554,4.5634,4.6197,11.9617,11.9859,11.7676,11.7918,11.9374,2478781.43,1210504.85,-1.2195,-0.06
601988.SH,20241107,4.5822,4.6291,4.5728,4.6197,4.5916,11.8403,11.9617,11.8161,11.9374,11.8646,1969677.98,964964.428,0.6135,0.03
601988.SH,20241106,4.6103,4.6103,4.5728,4.5916,4.6103,11.9131,11.9131,11.8161,11.8646,11.9131,1496237.82,731510.067,-0.4073,-0.02
601988.SH,20241105,4.5822,4.6103,4.5634,4.6103,4.5916,11.8403,11.9131,11.7918,11.9131,11.8646,1795769.87,878819.862,0.409,0.02
601988.SH,20241104,4.5916,4.601,4.5164,4.5916,4.5822,11.8646,11.8889,11.6705,11.8646,11.8403,1441455.67,699641.841,0.2049,0.01
601988.SH,20241101,4.5352,4.601,4.5258,4.5822,4.5258,11.719,11.8889,11.6948,11.8403,11.6948,1898500.17,925097.752,1.2448,0.06
601988.SH,20241031,4.5446,4.5634,4.5164,4.5258,4.5352,11.7433,11.7918,11.6705,11.6948,11.719,1669408.04,806367.335,-0.207,-0.01
601988.SH,20241030,4.5916,4.6103,4.5352,4.5352,4.601,11.8646,11.9131,11.719,11.719,11.8889,1566967.95,760283.13,-1.4286,-0.07
601988.SH,20241029,4.5822,4.6197,4.5634,4.601,4.5822,11.8403,11.9374,11.7918,11.8889,11.8403,1619513.59,792257.314,0.4098,0.02
601988.SH,20241028,4.6103,4.6103,4.554,4.5822,4.6103,11.9131,11.9131,11.7676,11.8403,11.9131,1634703.3,795257.041,-0.611,-0.03
601988.SH,20241025,4.6385,4.6479,4.601,4.6103,4.6479,11.9859,12.0102,11.8889,11.9131,12.0102,1680681.54,826288.021,-0.8081,-0.04
601988.SH,20241024,4.6385,4.6855,4.6197,4.6479,4.6573,11.9859,12.1072,11.9374,12.0102,12.0344,1342990.6,665785.562,-0.2016,-0.01
601988.SH,20241023,4.6479,4.6573,4.6197,4.6573,4.6385,12.0102,12.0344,11.9374,12.0344,11.9859,1708250.71,843401.375,0.4049,0.02
601988.SH,20241022,4.6479,4.6949,4.6197,4.6385,4.6479,12.0102,12.1315,11.9374,11.9859,12.0102,2024078.69,999505.436,-0.202,-0.01
601988.SH,20241021,4.7418,4.7418,4.6291,4.6479,4.7418,12.2528,12.2528,11.9617,12.0102,12.2528,2822321.87,1399016.851,-1.9802,-0.1
601988.SH,20241018,4.7512,4.7794,4.6385,4.7418,4.7418,12.2771,12.3499,11.9859,12.2528,12.2528,2895529.72,1454106.839,0.0,0.0
601988.SH,20241017,4.7887,4.8263,4.7418,4.7418,4.7887,12.3741,12.4712,12.2528,12.2528,12.3741,1889887.81,961257.37,-0.9804,-0.05
601988.SH,20241016,4.723,4.8263,4.6855,4.7887,4.7136,12.2043,12.4712,12.1072,12.3741,12.18,2888840.26,1470243.967,1.5936,0.08
601988.SH,20241015,4.8075,4.8169,4.7042,4.7136,4.8263,12.4227,12.4469,12.1558,12.18,12.4712,2706541.16,1370686.345,-2.3346,-0.12
601988.SH,20241014,4.7606,4.8639,4.7512,4.8263,4.7136,12.3013,12.5682,12.2771,12.4712,12.18,4012072.74,2058772.545,2.3904,0.12
601988.SH,20241011,4.723,4.8263,4.6479,4.7136,4.7042,12.2043,12.4712,12.0102,12.18,12.1558,3340336.65,1689847.564,0.1996,0.01
601988.SH,20241010,4.5446,4.7887,4.5352,4.7042,4.5164,11.7433,12.3741,11.719,12.1558,11.6705,5637981.17,2807123.076,4.158,0.2
601988.SH,20241009,4.6479,4.6761,4.5071,4.5164,4.6667,12.0102,12.083,11.6462,11.6705,12.0587,5755678.67,2811300.614,-3.2193,-0.16
601988.SH,20241008,4.9765,5.0704,4.6197,4.6667,4.6949,12.8594,13.102,11.9374,12.0587,12.1315,8329296.3,4243143.413,-0.6,-0.03
601988.SH,20240930,4.5634,4.7794,4.4601,4.6949,4.5728,11.7918,12.3499,11.5249,12.1315,11.8161,8027773.16,3934501.056,2.6694,0.13
601988.SH,20240927,4.723,4.7418,4.5352,4.5728,4.6855,12.2043,12.2528,11.719,11.8161,12.1072,3064403.05,1494576.291,-2.4048,-0.12
601988.SH,20240926,4.601,4.6949,4.5728,4.6855,4.601,11.8889,12.1315,11.8161,12.1072,11.8889,2943666.26,1450168.151,1.8367,0.09
601988.SH,20240925,4.6761,4.7794,4.5258,4.601,4.601,12.083,12.3499,11.6948,11.8889,11.8889,3040607.22,1504516.518,0.0,0.0
601988.SH,20240924,4.4319,4.601,4.4132,4.601,4.4038,11.4521,11.8889,11.4036,11.8889,11.3793,2660905.47,1280548.834,4.4776,0.21
601988.SH,20240923,4.3474,4.4226,4.3193,4.4038,4.3568,11.2338,11.4279,11.161,11.3793,11.258,1297783.78,605436.434,1.0776,0.05
601988.SH,20240920,4.3193,4.3662,4.2911,4.3568,4.3287,11.161,11.2823,11.0882,11.258,11.1852,1636742.63,756507.757,0.6508,0.03
601988.SH,20240919,4.3756,4.3944,4.3005,4.3287,4.3662,11.3066,11.3551,11.1125,11.1852,11.2823,1510052.09,695058.453,-0.8602,-0.04
601988.SH,20240918,4.3193,4.3756,4.3099,4.3662,4.3005,11.161,11.3066,11.1367,11.2823,11.1125,1190226.12,551285.092,1.5284,0.07
601988.SH,20240913,4.3662,4.385,4.2723,4.3005,4.3474,11.2823,11.3308,11.0397,11.1125,11.2338,1476276.71,679234.437,-1.0799,-0.05
601988.SH,20240912,4.338,4.3756,4.3005,4.3474,4.3474,11.2095,11.3066,11.1125,11.2338,11.2338,1356145.09,626996.317,0.0,0.0
601988.SH,20240911,4.4883,4.4977,4.338,4.3474,4.5071,11.5977,11.622,11.2095,11.2338,11.6462,1964618.78,918883.835,-3.5417,-0.17
601988.SH,20240910,4.4132,4.5164,4.4038,4.5071,4.3944,11.4036,11.6705,11.3793,11.6462,11.3551,1948048.93,928993.174,2.5641,0.12
601988.SH,20240909,4.4507,4.4507,4.338,4.3944,4.4319,11.5007,11.5007,11.2095,11.3551,11.4521,1328814.62,622262.891,-0.8475,-0.04
601988.SH,20240906,4.4226,4.5071,4.4226,4.4319,4.4226,11.4279,11.6462,11.4279,11.4521,11.4279,1103782.6,525397.283,0.2123,0.01
601988.SH,20240905,4.4507,4.4789,4.3662,4.4226,4.4507,11.5007,11.5735,11.2823,11.4279,11.5007,1702672.29,800742.116,-0.6329,-0.03
601988.SH,20240904,4.4507,4.5071,4.4226,4.4507,4.4695,11.5007,11.6462,11.4279,11.5007,11.5492,1539947.93,730750.282,-0.4202,-0.02
601988.SH,20240903,4.5822,4.601,4.4226,4.4695,4.601,11.8403,11.8889,11.4279,11.5492,11.8889,2436378.89,1160518.111,-2.8571,-0.14
601988.SH,20240902,4.4789,4.6291,4.4413,4.601,4.4977,11.5735,11.9617,11.4764,11.8889,11.622,2640424.11,1286335.119,2.2965,0.11
601988.SH,20240830,4.6103,4.6573,4.4977,4.4977,4.6103,11.9131,12.0344,11.622,11.622,11.9131,3780751.67,1831684.845,-2.444,-0.12
601988.SH,20240829,4.7981,4.8075,4.5916,4.6103,4.8075,12.3984,12.4227,11.8646,11.9131,12.4227,2974357.72,1476152.642,-4.1016,-0.21
601988.SH,20240828,4.8451,4.8826,4.77,4.8075,4.8545,12.5197,12.6168,12.3256,12.4227,12.544,2066160.31,1060282.573,-0.9671,-0.05
601988.SH,20240827,4.7606,4.8545,4.7512,4.8545,4.77,12.3013,12.544,12.2771,12.544,12.3256,1877459.37,964774.435,1.7717,0.09
601988.SH,20240826,4.7512,4.77,4.6949,4.77,4.77,12.2771,12.3256,12.1315,12.3256,12.3256,1374832.02,694633.942,0.0,0.0
601988.SH,20240823,4.7606,4.7794,4.6949,4.77,4.7606,12.3013,12.3499,12.1315,12.3256,12.3013,1524498.86,770603.455,0.1972,0.01
601988.SH,20240822,4.6479,4.7794,4.6385,4.7606,4.6479,12.0102,12.3499,11.9859,12.3013,12.0102,2146507.66,1082783.331,2.4242,0.12
601988.SH,20240821,4.6479,4.6667,4.5728,4.6479,4.6573,12.0102,12.0587,11.8161,12.0102,12.0344,1405577.53,693522.141,-0.2016,-0.01
601988.SH,20240820,4.6291,4.6667,4.5822,4.6573,4.6197,11.9617,12.0587,11.8403,12.0344,11.9374,1824758.9,901550.788,0.813,0.04
601988.SH,20240819,4.5164,4.6291,4.4977,4.6197,4.5164,11.6705,11.9617,11.622,11.9374,11.6705,1929694.69,941034.592,2.2869,0.11
601988.SH,20240816,4.4601,4.5258,4.4507,4.5164,4.4601,11.5249,11.6948,11.5007,11.6705,11.5249,1533129.67,734592.748,1.2632,0.06
601988.SH,20240815,4.4319,4.4695,4.4226,4.4601,4.4319,11.4521,11.5492,11.4279,11.5249,11.4521,1291664.05,612385.435,0.6356,0.03
601988.SH,20240814,4.4132,4.4413,4.4038,4.4319,4.4132,11.4036,11.4764,11.3793,11.4521,11.4036,948142.28,446765.144,0.4255,0.02
601988.SH,20240813,4.3662,4.4319,4.3568,4.4132,4.3756,11.2823,11.4521,11.258,11.4036,11.3066,1491919.7,699882.04,0.8584,0.04
601988.SH,20240812,4.3474,4.3944,4.338,4.3756,4.3474,11.2338,11.3551,11.2095,11.3066,11.2338,1027279.27,477962.758,0.6479,0.03
601988.SH,20240809,4.338,4.3662,4.3193,4.3474,4.338,11.2095,11.2823,11.161,11.2338,11.2095,961159.32,445225.593,0.2165,0.01
601988.SH,20240808,4.3474,4.3662,4.3287,4.338,4.338,11.2338,11.2823,11.1852,11.2095,11.2095,734659.05,339718.301,0.0,0.0
601988.SH,20240807,4.3287,4.3756,4.3099,4.338,4.3287,11.1852,11.3066,11.1367,11.2095,11.1852,1419535.11,657984.136,0.2169,0.01
601988.SH,20240806,4.3756,4.3944,4.3005,4.3287,4.385,11.3066,11.3551,11.1125,11.1852,11.3308,1789459.01,825638.637,-1.2848,-0.06
601988.SH,20240805,4.4132,4.4319,4.3568,4.385,4.4132,11.4036,11.4521,11.258,11.3308,11.4036,1679684.04,785372.223,-0.6383,-0.03
601988.SH,20240802,4.4038,4.4507,4.3756,4.4132,4.4038,11.3793,11.5007,11.3066,11.4036,11.3793,1388977.81,653410.842,0.2132,0.01
601988.SH,20240801,4.3756,4.4507,4.3193,4.4038,4.3756,11.3066,11.5007,11.161,11.3793,11.3066,1746427.92,818156.048,0.6438,0.03
601988.SH,20240731,4.4883,4.4883,4.3756,4.3756,4.4789,11.5977,11.5977,11.3066,11.3066,11.5735,2393074.4,1122438.71,-2.3061,-0.11
601988.SH,20240730,4.4601,4.4883,4.4319,4.4789,4.4507,11.5249,11.5977,11.4521,11.5735,11.5007,1584164.97,753444.753,0.6329,0.03
601988.SH,20240729,4.3662,4.4695,4.2911,4.4507,4.3474,11.2823,11.5492,11.0882,11.5007,11.2338,2264297.07,1064746.258,2.3758,0.11
601988.SH,20240726,4.4413,4.4413,4.3005,4.3474,4.4413,11.4764,11.4764,11.1125,11.2338,11.4764,2400795.85,1113123.1,-2.1142,-0.1
601988.SH,20240725,4.4601,4.4883,4.3756,4.4413,4.4695,11.5249,11.5977,11.3066,11.4764,11.5492,2000970.04,943779.066,-0.6303,-0.03
601988.SH,20240724,4.4507,4.5071,4.4413,4.4695,4.4695,11.5007,11.6462,11.4764,11.5492,11.5492,2009286.99,957652.951,0.0,0.0
601988.SH,20240723,4.3568,4.5164,4.3474,4.4695,4.3662,11.258,11.6705,11.2338,11.5492,11.2823,2806303.09,1330973.361,2.3656,0.11
601988.SH,20240722,4.3662,4.385,4.3193,4.3662,4.385,11.2823,11.3308,11.161,11.2823,11.3308,1800670.7,833981.508,-0.4283,-0.02
601988.SH,20240719,4.3756,4.3944,4.3193,4.385,4.3756,11.3066,11.3551,11.161,11.3308,11.3066,2134197.78,990459.066,0.2146,0.01
601988.SH,20240718,4.3756,4.385,4.3287,4.3756,4.3756,11.3066,11.3308,11.1852,11.3066,11.3066,1903945.76,883954.185,0.0,0.0
601988.SH,20240717,4.3662,4.3944,4.3287,4.3756,4.3568,11.2823,11.3551,11.1852,11.3066,11.258,2824099.59,1313780.784,0.431,0.02
601988.SH,20240716,4.3479,4.4372,4.3212,4.3569,4.3301,11.2351,11.4658,11.1659,11.2582,11.1889,3332158.12,1629637.396,0.6186,0.03
601988.SH,20240715,4.2587,4.3479,4.2497,4.3301,4.2587,11.0044,11.2351,10.9813,11.1889,11.0044,2191461.22,1058268.744,1.6771,0.08
601988.SH,20240712,4.1872,4.2765,4.1783,4.2587,4.1962,10.8198,11.0505,10.7968,11.0044,10.8429,2073274.56,986445.438,1.4894,0.07
601988.SH,20240711,4.2408,4.2497,4.1694,4.1962,4.2408,10.9582,10.9813,10.7737,10.8429,10.9582,2157896.36,1014178.093,-1.0526,-0.05
601988.SH,20240710,4.2319,4.2676,4.223,4.2408,4.2319,10.9352,11.0275,10.9121,10.9582,10.9352,1375908.33,653951.386,0.211,0.01
601988.SH,20240709,4.1872,4.2408,4.1605,4.2319,4.1872,10.8198,10.9582,10.7506,10.9352,10.8198,1755526.8,828292.41,1.0661,0.05
601988.SH,20240708,4.1426,4.2051,4.1247,4.1872,4.1337,10.7045,10.866,10.6583,10.8198,10.6814,1942087.2,910261.319,1.2959,0.06
601988.SH,20240705,4.2319,4.2408,4.1247,4.1337,4.2319,10.9352,10.9582,10.6583,10.6814,10.9352,2243659.75,1045754.965,-2.3207,-0.11
601988.SH,20240704,4.2051,4.2408,4.1962,4.2319,4.2051,10.866,10.9582,10.8429,10.9352,10.866,1462570.32,692390.856,0.6369,0.03
601988.SH,20240703,4.2497,4.2765,4.1694,4.2051,4.2497,10.9813,11.0505,10.7737,10.866,10.9813,2157079.51,1016695.101,-1.0504,-0.05
601988.SH,20240702,4.1694,4.2497,4.1605,4.2497,4.1694,10.7737,10.9813,10.7506,10.9813,10.7737,2246771.63,1062085.419,1.9272,0.09
601988.SH,20240701,4.1247,4.1962,4.1069,4.1694,4.1247,10.6583,10.8429,10.6122,10.7737,10.6583,1955082.52,911075.613,1.0823,0.05
601988.SH,20240628,4.1158,4.1337,4.098,4.1247,4.1158,10.6353,10.6814,10.5891,10.6583,10.6353,1622231.87,748106.385,0.2169,0.01
601988.SH,20240627,4.0622,4.1337,4.0533,4.1158,4.0622,10.4968,10.6814,10.4738,10.6353,10.4968,2261281.97,1039116.455,1.3187,0.06
601988.SH,20240626,4.0265,4.089,4.0265,4.0622,4.0355,10.4046,10.5661,10.4046,10.4968,10.4276,1845733.42,840327.361,0.6637,0.03
601988.SH,20240625,4.0085,4.0442,3.9996,4.0353,4.0085,10.358,10.4503,10.3349,10.4272,10.358,2027769.79,914009.335,0.6682,0.03
601988.SH,20240624,3.9998,4.0176,3.9819,4.0087,3.9908,10.3354,10.3815,10.2892,10.3584,10.3123,1487371.76,666867.807,0.4474,0.02
601988.SH,20240621,4.0087,4.0265,3.9819,3.9908,4.0087,10.3584,10.4046,10.2892,10.3123,10.3584,1304234.65,584487.716,-0.4454,-0.02
601988.SH,20240620,3.9998,4.0176,3.9819,4.0087,3.9998,10.3354,10.3815,10.2892,10.3584,10.3354,1081443.73,485227.573,0.2232,0.01
601988.SH,20240619,3.964,4.0087,3.9551,3.9998,3.964,10.2431,10.3584,10.22,10.3354,10.2431,1588384.48,710212.719,0.9009,0.04
601988.SH,20240618,3.9551,3.973,3.9283,3.964,3.9551,10.22,10.2661,10.1508,10.2431,10.22,1088951.02,482315.934,0.2257,0.01
601988.SH,20240617,3.9998,3.9998,3.9462,3.9551,3.9998,10.3354,10.3354,10.1969,10.22,10.3354,1380629.59,613146.904,-1.1161,-0.05
601988.SH,20240614,3.973,4.0087,3.9551,3.9998,3.973,10.2661,10.3584,10.22,10.3354,10.2661,1703731.86,762017.957,0.6742,0.03
601988.SH,20240613,3.9373,3.973,3.9283,3.973,3.9373,10.1739,10.2661,10.1508,10.2661,10.1739,1242576.37,551171.605,0.907,0.04
601988.SH,20240612,3.9819,3.9819,3.9105,3.9373,3.9819,10.2892,10.2892,10.1047,10.1739,10.2892,1983114.6,874341.31,-1.1211,-0.05
601988.SH,20240611,4.0444,4.0712,3.9819,3.9819,4.0444,10.4507,10.5199,10.2892,10.2892,10.4507,2091451.39,939990.555,-1.5453,-0.07
601988.SH,20240607,3.973,4.0444,3.964,4.0444,3.973,10.2661,10.4507,10.2431,10.4507,10.2661,2495264.64,1121336.641,1.7978,0.08
601988.SH,20240606,3.964,3.9908,3.964,3.973,3.973,10.2431,10.3123,10.2431,10.2661,10.2661,1470630.16,654841.312,0.0,0.0
601988.SH,20240605,3.964,3.9819,3.9462,3.973,3.964,10.2431,10.2892,10.1969,10.2661,10.2431,1093432.36,485849.834,0.2252,0.01
601988.SH,20240604,3.964,3.973,3.9551,3.964,3.964,10.2431,10.2661,10.22,10.2431,10.2431,922808.6,409662.779,0.0,0.0
601988.SH,20240603,3.964,3.9819,3.9373,3.964,3.964,10.2431,10.2892,10.1739,10.2431,10.2431,1417847.58,628763.238,0.0,0.0
601988.SH,20240531,3.9373,3.973,3.9373,3.964,3.9373,10.1739,10.2661,10.1739,10.2431,10.1739,1347372.39,597365.759,0.6803,0.03
601988.SH,20240530,3.964,3.9908,3.9283,3.9373,3.973,10.2431,10.3123,10.1508,10.1739,10.2661,1798122.17,796672.629,-0.8989,-0.04
601988.SH,20240529,3.9908,3.9998,3.9551,3.973,3.9998,10.3123,10.3354,10.22,10.2661,10.3354,1877565.98,836535.071,-0.6696,-0.03
601988.SH,20240528,4.0265,4.0355,3.9908,3.9998,4.0265,10.4046,10.4276,10.3123,10.3354,10.4046,1630781.02,731134.772,-0.6652,-0.03
601988.SH,20240527,4.0087,4.0355,3.9998,4.0265,3.9998,10.3584,10.4276,10.3354,10.4046,10.3354,1374852.56,619450.262,0.6696,0.03
601988.SH,20240524,4.0265,4.0444,3.9998,3.9998,4.0355,10.4046,10.4507,10.3354,10.3354,10.4276,1368772.47,616665.847,-0.885,-0.04
601988.SH,20240523,4.0444,4.0533,4.0087,4.0355,4.0444,10.4507,10.4738,10.3584,10.4276,10.4507,1548549.33,699481.829,-0.2208,-0.01
601988.SH,20240522,4.0265,4.0533,4.0087,4.0444,4.0265,10.4046,10.4738,10.3584,10.4507,10.4046,1414913.66,639975.037,0.4435,0.02
601988.SH,20240521,3.9908,4.0265,3.973,4.0265,3.9908,10.3123,10.4046,10.2661,10.4046,10.3123,1684821.43,756206.682,0.8949,0.04
601988.SH,20240520,4.0087,4.0533,3.9908,3.9908,4.0087,10.3584,10.4738,10.3123,10.3123,10.3584,2033899.61,914526.433,-0.4454,-0.02
601988.SH,20240517,3.9908,4.0087,3.973,4.0087,3.9908,10.3123,10.3584,10.2661,10.3584,10.3123,1543699.29,690430.209,0.4474,0.02
601988.SH,20240516,3.964,3.9998,3.9462,3.9908,3.964,10.2431,10.3354,10.1969,10.3123,10.2431,1592009.43,710360.645,0.6757,0.03
601988.SH,20240515,3.9462,3.9819,3.9462,3.964,3.9462,10.1969,10.2892,10.1969,10.2431,10.1969,1268611.11,563383.851,0.4525,0.02
601988.SH,20240514,3.9819,3.9908,3.9462,3.9462,3.9819,10.2892,10.3123,10.1969,10.1969,10.2892,1680489.87,745130.79,-0.8969,-0.04
601988.SH,20240513,3.9908,3.9998,3.9551,3.9819,3.9908,10.3123,10.3354,10.22,10.2892,10.3123,1668001.11,743214.13,-0.2237,-0.01
601988.SH,20240510,3.9908,4.0176,3.973,3.9908,3.9908,10.3123,10.3815,10.2661,10.3123,10.3123,1644349.31,736861.024,0.0,0.0
601988.SH,20240509,4.0444,4.0444,3.9819,3.9908,4.0265,10.4507,10.4507,10.2892,10.3123,10.4046,1681544.98,752648.095,-0.8869,-0.04
601988.SH,20240508,3.9998,4.0444,3.9998,4.0265,3.9998,10.3354,10.4507,10.3354,10.4046,10.3354,1818127.21,819962.093,0.6696,0.03
601988.SH,20240507,3.9998,4.0087,3.9462,3.9998,3.9998,10.3354,10.3584,10.1969,10.3354,10.3354,2426977.14,1080614.97,0.0,0.0
